Процент_завершения;Базовая_длительность;Базовое_начало;Базовое_окончание;Начало;Окончание;Длительность;Причины_отклонений;Заметки;Уровень_структуры;БЛОК;Ид;Уникальный_идентификатор;Предшественники;Последователи;Дата_ограничения;Название;ЛОТ;ID_проекта;Уровень;Шифр_ПД_и_РД;Отклонение_начала;Отклонение_окончания
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;418;621;227;;НД;Павильон для курения;;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;419;622;227;;НД;Стойка баскетбольная;;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;420;623;227;;НД;Зарядная станция для электрокаров, мощностью 44кВт на 2 поста;;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;421;624;227;;НД;Пергола;;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;422;625;227;;НД;Мойка-робот на 1 пост с помещением;;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;423;626;227;;НД;Мойка-робот на 2 пост с помещением;;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;424;627;227;;НД;Уличное радиовещание (в т.ч.оборудование с кабельными линиями);;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;425;628;227;;НД;Спортивный шатер;;;5;;19 д;19 д
0%;92 д;01.09.26;01.12.26;20.09.26;20.12.26;92 д;;;4;СМР;426;629;227;;НД;Искусственное покрытие;;;5;;19 д;19 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;3;СМР;427;630;;;НД;ИНЖЕНЕРНЫЕ СЕТИ: ВОДОСНАБЖЕНИЕ, ВОДОТВЕДЕНИЕ;ЛОТ №21;;4;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;4;СМР;428;631;;;НД;ВНУТРИПЛОЩАДОЧНЫЕ ИНЖЕНЕРНЫЕ СЕТИ: ВОДОСНАБЖЕНИЕ, ВОДОТВЕДЕНИЕ;21.1;;4;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;429;632;"282;222ОН+61 д";1152;НД;Водоснабжение В0;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;430;633;"282;222ОН+61 д";1152;НД;Водоснабжение В1, В2;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;431;634;"282;222ОН+61 д";1152;НД;Капельный полив В3;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;432;635;"282;222ОН+61 д";1152;НД;Канализация хозяйственно-бытовых стоков К1;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;433;636;"282;222ОН+61 д";1152;НД;Канализация хозяйственно-бытовых стоков К1н;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;434;637;"282;222ОН+61 д";1152;НД;Канализация ливневых стоков К2, производственная К3;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;435;638;"282;222ОН+61 д";1152;НД;Канализация ливневых стоков К2н;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;436;639;"282;222ОН+61 д";1152;НД;Канализация ливневых стоков К2 + монтаж ЛОС, КНС;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;437;640;"282;222ОН+61 д";1152;НД;Накопительные канализационные насосные станции с регулирующими резервуарами (КНС, емкости с КНС 120м3, емкости 120м3);;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;438;641;"282;222ОН+61 д";1152;НД;КНС с оборудованием (d=2500 мм и h=6000 мм);;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;439;642;"282;222ОН+61 д";1152;НД;КНС хозяйственно-бытовых стоков в собственном корпусе из стеклопластика Q макс. = 42 л/с;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;440;643;"282;222ОН+61 д";1152;НД;КНС ливневых стоков предусматриваемая к монтажу в корпус заказчика Q макс. = 2*360 л/с;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;5;СМР;441;644;"282;222ОН+61 д";1152;НД;Противопожарные резервуары 2*250 м3 с насосной станцией;;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;4;СМР;442;645;"282;222ОН+61 д";1152;НД;ИНЖЕНЕРНЫЕ СЕТИ: ОБОРУДОВАНИЕ КАНАЛИЗАЦИОННОЕ;ЛОТ №22;;5;;0 д;0 д
0%;273 д;01.08.25;30.04.26;01.08.25;30.04.26;273 д;;;4;СМР;443;646;"282;222ОН+61 д";1152;НД;ИНЖЕНЕРНЫЕ СЕТИ: ОБОРУДОВАНИЕ ПРОТИВОПОЖАРНОЕ;ЛОТ №23;;5;;0 д;0 д
0%;1 д;01.08.25;01.08.25;01.08.25;01.08.25;1 д;;;4;СМР;444;647;;;НД;ВНЕПЛОЩАДОЧНЫЕ ИНЖЕНЕРНЫЕ СЕТИ;21.2;;4;;0 д;0 д
0%;1 д;01.08.25;01.08.25;01.08.25;01.08.25;1 д;;;5;СМР;445;648;"282ОН+31 д;222ОН+61 д";"446НН;447НН;448НН";НД;Водоснабжение В0;;;5;;0 д;0 д
0%;1 д;01.08.25;01.08.25;01.08.25;01.08.25;1 д;;;5;СМР;446;649;"222;445НН";;НД;Водоснабжение В1, В2;;;5;;0 д;0 д
0%;1 д;01.08.25;01.08.25;01.08.25;01.08.25;1 д;;;5;СМР;447;650;"222;445НН";;НД;Канализация хозяйственно-бытовых стоков К1;;;5;;0 д;0 д
0%;1 д;01.08.25;01.08.25;01.08.25;01.08.25;1 д;;;5;СМР;448;651;"222;445НН";;НД;Канализация ливневых стоков К2, производственная К3;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;21.09.26;325 д;;;3;СМР;449;652;;;НД;ИНЖЕНЕРНЫЕ СЕТИ: ЭЛЕКТРОСНАБЖЕНИЕ;ЛОТ №24;;4;;0 д;83 д
0%;242 д;01.11.25;30.06.26;01.11.25;21.09.26;325 д;;;4;СМР;450;653;;;НД;ВНУТРИПЛОЩАДОЧНЫЕ ИНЖЕНЕРНЫЕ СЕТИ: ЭЛЕКТРОСНАБЖЕНИЕ;24.1;;4;;0 д;83 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;451;654;286ОН+123 д;1150;НД;Электроснабжение 0,4 кВ (до 50кВт);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;452;655;286ОН+123 д;1150;НД;Электроснабжение 0,4 кВ (более 50кВт);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;453;656;286ОН+123 д;1150;НД;Электроснабжение до 10 кВ, 2 кабеля в траншее;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;454;657;286ОН+123 д;1150;НД;Электроснабжение до 10 кВ с канализированием;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;455;658;286ОН+123 д;1150;НД;Электроснабжение 10 кВ до 4 мВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;456;659;286ОН+123 д;1150;НД;ТП в составе РТП (Трансформаторы 2х630кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;457;660;286ОН+123 д;1150;НД;ТП в составе РТП (Трансформаторы 2х600кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;458;661;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х160кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;459;662;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х250кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;460;663;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х400кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;461;664;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х600кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;462;665;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х1250кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;463;666;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х1600кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;464;667;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х2000кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;465;668;286ОН+123 д;1150;НД;Пристоеннная ТП (Трансформаторы 2х1000кВА);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;466;669;286ОН+123 д;1150;НД;РТП мощностью 3127,08 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;467;670;286ОН+123 д;1150;НД;Ячейки в РП (КРМО);;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;468;671;286ОН+123 д;"488;1150";НД;Ячейки в РТП;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;469;672;286ОН+123 д;1150;НД;ДГУ 18 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;470;673;286ОН+123 д;1150;НД;ДГУ 33 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;471;674;286ОН+123 д;1150;НД;ДГУ 38 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;472;675;286ОН+123 д;1150;НД;ДГУ 43 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;473;676;286ОН+123 д;1150;НД;ДГУ 45 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;474;677;286ОН+123 д;1150;НД;ДГУ 49 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;475;678;286ОН+123 д;1150;НД;ДГУ 52 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;476;679;286ОН+123 д;1150;НД;ДГУ 56 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;477;680;286ОН+123 д;1150;НД;ДГУ 60 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;478;681;286ОН+123 д;1150;НД;ДГУ 62 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;479;682;286ОН+123 д;1150;НД;ДГУ 67 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;480;683;286ОН+123 д;1150;НД;ДГУ 69 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;481;684;286ОН+123 д;1150;НД;ДГУ 74 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;482;685;286ОН+123 д;1150;НД;ДГУ 75 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;483;686;286ОН+123 д;1150;НД;ДГУ 218 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;484;687;286ОН+123 д;1150;НД;ДГУ 250 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;485;688;286ОН+123 д;1150;НД;ДГУ 264 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;486;689;286ОН+123 д;1150;НД;ДГУ 272 кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;487;690;286ОН+123 д;1150;НД;Канализация под слабые токи;;;5;;0 д;0 д
0%;0 д;20.07.26;21.09.26;20.07.26;21.09.26;64 д;;;5;;488;1454;468;1150;20.07.26;Электроснабжение;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;4;СМР;489;691;;;НД;ВНЕПЛОЩАДОЧНЫЕ ИНЖЕНЕРНЫЕ СЕТИ: ЭЛЕКТРОСНАБЖЕНИЕ;24.3;;4;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;490;692;"256;257ОН+61 д";1150;НД;Электроснабжение 0,4 кВ до 50кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;491;693;"256;257ОН+61 д";1150;НД;Электроснабжение 0,4 кВ более 50кВт;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;492;694;"256;257ОН+61 д";1150;НД;Электроснабжение до 10 кВ без канализирования;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;493;695;"256;257ОН+61 д";1150;НД;Электроснабжение до 10 кВ с канализированием;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;4;СМР;494;696;"256;257ОН+61 д";1150;НД;ДГУ;24.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.07.26;272 д;;;3;СМР;495;697;;;НД;ИНЖЕНЕРНЫЕ СЕТИ: ГАЗОСНАБЖЕНИЯ;ЛОТ №25;;4;;0 д;30 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.07.26;272 д;;;4;СМР;496;698;;;НД;ВНУТРИПЛОЩАДОЧНЫЕ ИНЖЕНЕРНЫЕ СЕТИ ГАЗОСНАБЖЕНИЯ;25.1.;;4;;0 д;30 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;497;699;307НН+31 д;1151;НД;Газопровод подземный;;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;498;700;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 163,01 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;499;701;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 223,29 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;500;702;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 268,8 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;501;703;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 293,43 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;502;704;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 303,36 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;503;705;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 367,37 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;504;706;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 450,58 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;505;707;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 517,48 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;506;708;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 532,51 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;507;709;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 685,61 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;508;710;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 814,98 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;509;711;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 1001,53 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;510;712;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 1063,19 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;511;713;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 1209,07 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;512;714;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 933,93 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;513;715;307НН+31 д;1151;НД;Котельная (оборудование, вн. газопровод, врезка, пнр) мощностью 1585,4 кВт;25.2;;5;;0 д;0 д
0%;242 д;01.11.25;30.06.26;01.11.25;30.06.26;242 д;;;5;СМР;514;716;307НН+31 д;"515ОН-40 д;1151";НД;Газораспределительный пункт ГРП;;;5;;0 д;0 д
